full_text,text_clean,tokenize,stopwords,stemmed
"@KompasTV Saran prof @mohmahfudmd besok klo mau pake ‘gaya gibran gini’ Jgn yg ada di google, takutnya memang ada ‘pembisik dari dunia lain’ tar tim dunia lainnya yg googling  😁😁😁",kompastv saran prof mohmahfudmd besok klo mau pake ‘gaya gibran gini’ jgn yg ada di google takutnya memang ada ‘pembisik dari dunia lain’ tar tim dunia lainnya yg googling  😁😁😁,"['kompastv', 'saran', 'prof', 'mohmahfudmd', 'besok', 'klo', 'mau', 'pake', '‘', 'gaya', 'gibran', 'gini', '’', 'jgn', 'yg', 'ada', 'di', 'google', 'takutnya', 'memang', 'ada', '‘', 'pembisik', 'dari', 'dunia', 'lain', '’', 'tar', 'tim', 'dunia', 'lainnya', 'yg', 'googling', '😁😁😁']","['kompastv', 'saran', 'prof', 'mohmahfudmd', 'besok', 'klo', 'mau', 'pake', '‘', 'gaya', 'gibran', 'gini', '’', 'jgn', 'yg', 'google', 'takutnya', 'memang', '‘', 'pembisik', 'dunia', '’', 'tar', 'tim', 'dunia', 'lainnya', 'yg', 'googling', '😁😁😁']","['kompastv', 'saran', 'prof', 'mohmahfudmd', 'besok', 'klo', 'mau', 'pake', '', 'gaya', 'gibran', 'gin', '', 'jgn', 'yg', 'google', 'takut', 'memang', '', 'bisik', 'dunia', '', 'tar', 'tim', 'dunia', 'lain', 'yg', 'googling', '']"
"@BabehAldoAje135 @gibran_tweet Makasih beh, sudah ikut promosiin mas Gibran.😀  Sering2lah baca judulnya aja, gak penting isinya apalagi tulisannya bahasa Inggris 😃",babehaldoaje gibrantweet makasih beh sudah ikut promosiin mas gibran😀  seringlah baca judulnya aja gak penting isinya apalagi tulisannya bahasa inggris 😃,"['babehaldoaje', 'gibrantweet', 'makasih', 'beh', 'sudah', 'ikut', 'promosiin', 'mas', 'gibran😀', 'seringlah', 'baca', 'judulnya', 'aja', 'gak', 'penting', 'isinya', 'apalagi', 'tulisannya', 'bahasa', 'inggris', '😃']","['babehaldoaje', 'gibrantweet', 'makasih', 'beh', 'ikut', 'promosiin', 'mas', 'gibran😀', 'seringlah', 'baca', 'judulnya', 'aja', 'gak', 'penting', 'isinya', 'tulisannya', 'bahasa', 'inggris', '😃']","['babehaldoaje', 'gibrantweet', 'makasih', 'beh', 'ikut', 'promosiin', 'mas', 'gibran', 'sering', 'baca', 'judul', 'aja', 'gak', 'penting', 'isi', 'tulis', 'bahasa', 'inggris', '']"
"MISTERI SUARA PEREMPUAN BERBISIK KE GIBRAN SAAT DEBAT, KETAHUAN CURANG !!! https://t.co/cjYeZ3znFL via @YouTube #GIBRAN #SAMSUL #SGIE  #BAHLIL",misteri suara perempuan berbisik ke gibran saat debat ketahuan curang  httpstcocjyezznfl via youtube gibran samsul sgie  bahlil,"['misteri', 'suara', 'perempuan', 'berbisik', 'ke', 'gibran', 'saat', 'debat', 'ketahuan', 'curang', 'httpstcocjyezznfl', 'via', 'youtube', 'gibran', 'samsul', 'sgie', 'bahlil']","['misteri', 'suara', 'perempuan', 'berbisik', 'gibran', 'debat', 'ketahuan', 'curang', 'httpstcocjyezznfl', 'via', 'youtube', 'gibran', 'samsul', 'sgie', 'bahlil']","['misteri', 'suara', 'perempuan', 'bisik', 'gibran', 'debat', 'tahu', 'curang', 'httpstcocjyezznfl', 'via', 'youtube', 'gibran', 'samsul', 'sgie', 'bahlil']"
@briankhrisna Cak Imin adalah panutan anak smp yg gak pernah belajar pas ujian semester tapi cukup bermodal tawakal. Gibran ibarat anak pindahan dari smp swasta yang ambis. Plus sama mamanya dikasih pelajaran tambahan+guru les yang datang ke rumah+kumon.,briankhrisna cak imin adalah panutan anak smp yg gak pernah belajar pas ujian semester tapi cukup bermodal tawakal gibran ibarat anak pindahan dari smp swasta yang ambis plus sama mamanya dikasih pelajaran tambahanguru les yang datang ke rumahkumon,"['briankhrisna', 'cak', 'imin', 'adalah', 'panutan', 'anak', 'smp', 'yg', 'gak', 'pernah', 'belajar', 'pas', 'ujian', 'semester', 'tapi', 'cukup', 'bermodal', 'tawakal', 'gibran', 'ibarat', 'anak', 'pindahan', 'dari', 'smp', 'swasta', 'yang', 'ambis', 'plus', 'sama', 'mamanya', 'dikasih', 'pelajaran', 'tambahanguru', 'les', 'yang', 'datang', 'ke', 'rumahkumon']","['briankhrisna', 'cak', 'imin', 'panutan', 'anak', 'smp', 'yg', 'gak', 'pernah', 'belajar', 'pas', 'ujian', 'semester', 'cukup', 'bermodal', 'tawakal', 'gibran', 'ibarat', 'anak', 'pindahan', 'smp', 'swasta', 'ambis', 'plus', 'sama', 'mamanya', 'dikasih', 'pelajaran', 'tambahanguru', 'les', 'datang', 'rumahkumon']","['briankhrisna', 'cak', 'imin', 'panutan', 'anak', 'smp', 'yg', 'gak', 'pernah', 'ajar', 'pas', 'uji', 'semester', 'cukup', 'modal', 'tawakal', 'gibran', 'ibarat', 'anak', 'pindah', 'smp', 'swasta', 'ambis', 'plus', 'sama', 'mama', 'kasih', 'ajar', 'tambahanguru', 'les', 'datang', 'rumahkumon']"
@Ajatfnr21 @yaniarsim @DokterTifa @KRMTRoySuryo1 @gibran_tweet @KPU_ID @jokowi cerdas maki2 nya 😂🤭,ajatfnr yaniarsim doktertifa krmtroysuryo gibrantweet kpuid jokowi cerdas maki nya 😂🤭,"['ajatfnr', 'yaniarsim', 'doktertifa', 'krmtroysuryo', 'gibrantweet', 'kpuid', 'jokowi', 'cerdas', 'maki', 'nya', '😂🤭']","['ajatfnr', 'yaniarsim', 'doktertifa', 'krmtroysuryo', 'gibrantweet', 'kpuid', 'jokowi', 'cerdas', 'maki', 'nya', '😂🤭']","['ajatfnr', 'yaniarsim', 'doktertifa', 'krmtroysuryo', 'gibrantweet', 'kpuid', 'jokowi', 'cerdas', 'maki', 'nya', '']"
Kerenlah! Aliansi Buruh Jepara Nobar Prabowo - Gibran! dekade08,kerenlah aliansi buruh jepara nobar prabowo  gibran dekade,"['kerenlah', 'aliansi', 'buruh', 'jepara', 'nobar', 'prabowo', 'gibran', 'dekade']","['kerenlah', 'aliansi', 'buruh', 'jepara', 'nobar', 'prabowo', 'gibran', 'dekade']","['keren', 'aliansi', 'buruh', 'jepara', 'nobar', 'prabowo', 'gibran', 'dekade']"
"Cak Imin Senggol Proyek Gibran di Solo, Ini Daftarnya! https://t.co/EcY6D3F801",cak imin senggol proyek gibran di solo ini daftarnya httpstcoecydf,"['cak', 'imin', 'senggol', 'proyek', 'gibran', 'di', 'solo', 'ini', 'daftarnya', 'httpstcoecydf']","['cak', 'imin', 'senggol', 'proyek', 'gibran', 'solo', 'daftarnya', 'httpstcoecydf']","['cak', 'imin', 'senggol', 'proyek', 'gibran', 'solo', 'daftar', 'httpstcoecydf']"
TKN Prabowo dan Gibran Sebut Ada Dua Logam Ditemukan Dalam Tubuh Relawan yang Ditembak  https://t.co/4bo2KZadOV,tkn prabowo dan gibran sebut ada dua logam ditemukan dalam tubuh relawan yang ditembak  httpstcobokzadov,"['tkn', 'prabowo', 'dan', 'gibran', 'sebut', 'ada', 'dua', 'logam', 'ditemukan', 'dalam', 'tubuh', 'relawan', 'yang', 'ditembak', 'httpstcobokzadov']","['tkn', 'prabowo', 'gibran', 'sebut', 'logam', 'ditemukan', 'tubuh', 'relawan', 'ditembak', 'httpstcobokzadov']","['tkn', 'prabowo', 'gibran', 'sebut', 'logam', 'temu', 'tubuh', 'rawan', 'tembak', 'httpstcobokzadov']"
@detikcom Gibran cocok bgt jd kang siomay,detikcom gibran cocok bgt jd kang siomay,"['detikcom', 'gibran', 'cocok', 'bgt', 'jd', 'kang', 'siomay']","['detikcom', 'gibran', 'cocok', 'bgt', 'jd', 'kang', 'siomay']","['detikcom', 'gibran', 'cocok', 'bgt', 'jd', 'kang', 'siomay']"
Kronologi Relawan Prabowo-Gibran Ditembak di Madura https://t.co/KQBiS3P8HJ,kronologi relawan prabowogibran ditembak di madura httpstcokqbisphj,"['kronologi', 'relawan', 'prabowogibran', 'ditembak', 'di', 'madura', 'httpstcokqbisphj']","['kronologi', 'relawan', 'prabowogibran', 'ditembak', 'madura', 'httpstcokqbisphj']","['kronologi', 'rawan', 'prabowogibran', 'tembak', 'madura', 'httpstcokqbisphj']"
"Gibran berhasil, Cak Imin masih mencari-cari alasan @AniesIndonesia  https://t.co/14dEyYmMFc",gibran berhasil cak imin masih mencaricari alasan aniesindonesia  httpstcodeyymmfc,"['gibran', 'berhasil', 'cak', 'imin', 'masih', 'mencaricari', 'alasan', 'aniesindonesia', 'httpstcodeyymmfc']","['gibran', 'berhasil', 'cak', 'imin', 'mencaricari', 'alasan', 'aniesindonesia', 'httpstcodeyymmfc']","['gibran', 'hasil', 'cak', 'imin', 'mencaricari', 'alas', 'aniesindonesia', 'httpstcodeyymmfc']"
"@Fahrihamzah Klo pilih si Gibran, ntar dilanjut anaknya, cucunya dst sampai Israel Palestina saling berpelukan...ndasmu elek om",fahrihamzah klo pilih si gibran ntar dilanjut anaknya cucunya dst sampai israel palestina saling berpelukanndasmu elek om,"['fahrihamzah', 'klo', 'pilih', 'si', 'gibran', 'ntar', 'dilanjut', 'anaknya', 'cucunya', 'dst', 'sampai', 'israel', 'palestina', 'saling', 'berpelukanndasmu', 'elek', 'om']","['fahrihamzah', 'klo', 'pilih', 'si', 'gibran', 'ntar', 'dilanjut', 'anaknya', 'cucunya', 'israel', 'palestina', 'saling', 'berpelukanndasmu', 'elek', 'om']","['fahrihamzah', 'klo', 'pilih', 'si', 'gibran', 'ntar', 'lanjut', 'anak', 'cucu', 'israel', 'palestina', 'saling', 'berpelukanndasmu', 'elek', 'om']"
"Dengan keyakinan tinggi, TKD Indramayu yakin bahwa Prabowo - Gibran adalah pemimpin yang visioner. dekade08",dengan keyakinan tinggi tkd indramayu yakin bahwa prabowo  gibran adalah pemimpin yang visioner dekade,"['dengan', 'keyakinan', 'tinggi', 'tkd', 'indramayu', 'yakin', 'bahwa', 'prabowo', 'gibran', 'adalah', 'pemimpin', 'yang', 'visioner', 'dekade']","['keyakinan', 'tinggi', 'tkd', 'indramayu', 'yakin', 'prabowo', 'gibran', 'pemimpin', 'visioner', 'dekade']","['yakin', 'tinggi', 'tkd', 'indramayu', 'yakin', 'prabowo', 'gibran', 'pimpin', 'visioner', 'dekade']"
@WagimanDeep212_ kasihan kaum sapiteng ga bisa bahasa inggris  padahal itu judul memuji debat gibran  bilang gibran sukses membersihkan dirinya dari fitnah yg di berikan oleh kaum sapiteng selama ini ke gibran,wagimandeep kasihan kaum sapiteng ga bisa bahasa inggris  padahal itu judul memuji debat gibran  bilang gibran sukses membersihkan dirinya dari fitnah yg di berikan oleh kaum sapiteng selama ini ke gibran,"['wagimandeep', 'kasihan', 'kaum', 'sapiteng', 'ga', 'bisa', 'bahasa', 'inggris', 'padahal', 'itu', 'judul', 'memuji', 'debat', 'gibran', 'bilang', 'gibran', 'sukses', 'membersihkan', 'dirinya', 'dari', 'fitnah', 'yg', 'di', 'berikan', 'oleh', 'kaum', 'sapiteng', 'selama', 'ini', 'ke', 'gibran']","['wagimandeep', 'kasihan', 'kaum', 'sapiteng', 'ga', 'bahasa', 'inggris', 'padahal', 'judul', 'memuji', 'debat', 'gibran', 'bilang', 'gibran', 'sukses', 'membersihkan', 'dirinya', 'fitnah', 'yg', 'berikan', 'kaum', 'sapiteng', 'selama', 'gibran']","['wagimandeep', 'kasihan', 'kaum', 'sapiteng', 'ga', 'bahasa', 'inggris', 'padahal', 'judul', 'puji', 'debat', 'gibran', 'bilang', 'gibran', 'sukses', 'bersih', 'diri', 'fitnah', 'yg', 'ikan', 'kaum', 'sapiteng', 'lama', 'gibran']"
"@are_inismyname @gibran_tweet @99propaganda @seeksixsuck @bengkeldodo @P4P4B0W0_2024 @Ndons_Back @kurawa @florieliciouss @Bank_Joee_ @BANGSAygSUJUD @Alie_Fahnoor Suka tidak suka pemerataan masih menjadi masalah serius di negeri ini, termasuk pemerataan dalam akses politik, bagaimana mana mungkin di negeri yang berpenduduk nomor 4 terbanyak di dunia, lebih dari 275 juta, calon pemimpin kita masih sangat terbatas",areinismyname gibrantweet propaganda seeksixsuck bengkeldodo ppbw ndonsback kurawa florieliciouss bankjoee bangsaygsujud aliefahnoor suka tidak suka pemerataan masih menjadi masalah serius di negeri ini termasuk pemerataan dalam akses politik bagaimana mana mungkin di negeri yang berpenduduk nomor  terbanyak di dunia lebih dari  juta calon pemimpin kita masih sangat terbatas,"['areinismyname', 'gibrantweet', 'propaganda', 'seeksixsuck', 'bengkeldodo', 'ppbw', 'ndonsback', 'kurawa', 'florieliciouss', 'bankjoee', 'bangsaygsujud', 'aliefahnoor', 'suka', 'tidak', 'suka', 'pemerataan', 'masih', 'menjadi', 'masalah', 'serius', 'di', 'negeri', 'ini', 'termasuk', 'pemerataan', 'dalam', 'akses', 'politik', 'bagaimana', 'mana', 'mungkin', 'di', 'negeri', 'yang', 'berpenduduk', 'nomor', 'terbanyak', 'di', 'dunia', 'lebih', 'dari', 'juta', 'calon', 'pemimpin', 'kita', 'masih', 'sangat', 'terbatas']","['areinismyname', 'gibrantweet', 'propaganda', 'seeksixsuck', 'bengkeldodo', 'ppbw', 'ndonsback', 'kurawa', 'florieliciouss', 'bankjoee', 'bangsaygsujud', 'aliefahnoor', 'suka', 'suka', 'pemerataan', 'menjadi', 'masalah', 'serius', 'negeri', 'termasuk', 'pemerataan', 'akses', 'politik', 'bagaimana', 'mana', 'mungkin', 'negeri', 'berpenduduk', 'nomor', 'terbanyak', 'dunia', 'lebih', 'juta', 'calon', 'pemimpin', 'sangat', 'terbatas']","['areinismyname', 'gibrantweet', 'propaganda', 'seeksixsuck', 'bengkeldodo', 'ppbw', 'ndonsback', 'rawa', 'florieliciouss', 'bankjoee', 'bangsaygsujud', 'aliefahnoor', 'suka', 'suka', 'perata', 'jadi', 'masalah', 'serius', 'negeri', 'masuk', 'perata', 'akses', 'politik', 'bagaimana', 'mana', 'mungkin', 'negeri', 'duduk', 'nomor', 'banyak', 'dunia', 'lebih', 'juta', 'calon', 'pimpin', 'sangat', 'batas']"
"Sudah mulai cemas,debat capres/cawapres akan merosot nilainya,setelah Gibran mempertontonkannya. https://t.co/vEdBi0ajQf",sudah mulai cemasdebat caprescawapres akan merosot nilainyasetelah gibran mempertontonkannya httpstcovedbiajqf,"['sudah', 'mulai', 'cemasdebat', 'caprescawapres', 'akan', 'merosot', 'nilainyasetelah', 'gibran', 'mempertontonkannya', 'httpstcovedbiajqf']","['mulai', 'cemasdebat', 'caprescawapres', 'merosot', 'nilainyasetelah', 'gibran', 'mempertontonkannya', 'httpstcovedbiajqf']","['mulai', 'cemasdebat', 'caprescawapres', 'merosot', 'nilainyasetelah', 'gibran', 'tonton', 'httpstcovedbiajqf']"
Seru Abis! Prabowo - Gibran Disambut Meriah oleh Aliansi Buruh Jepara! dekade08,seru abis prabowo  gibran disambut meriah oleh aliansi buruh jepara dekade,"['seru', 'abis', 'prabowo', 'gibran', 'disambut', 'meriah', 'oleh', 'aliansi', 'buruh', 'jepara', 'dekade']","['seru', 'abis', 'prabowo', 'gibran', 'disambut', 'meriah', 'aliansi', 'buruh', 'jepara', 'dekade']","['seru', 'abis', 'prabowo', 'gibran', 'sambut', 'riah', 'aliansi', 'buruh', 'jepara', 'dekade']"
"Gibran suksesin Solo, Cak Imin kayaknya butuh GPS politik @isari68  https://t.co/VaqAO6RbBo",gibran suksesin solo cak imin kayaknya butuh gps politik isari  httpstcovaqaorbbo,"['gibran', 'suksesin', 'solo', 'cak', 'imin', 'kayaknya', 'butuh', 'gps', 'politik', 'isari', 'httpstcovaqaorbbo']","['gibran', 'suksesin', 'solo', 'cak', 'imin', 'kayaknya', 'butuh', 'gps', 'politik', 'isari', 'httpstcovaqaorbbo']","['gibran', 'suksesin', 'solo', 'cak', 'imin', 'kayak', 'butuh', 'gps', 'politik', 'isari', 'httpstcovaqaorbbo']"
"@MarahIchsan Saya paham analogi gibran, jumlah WP nya ditambah (kebon nya diperluas), binatangnya digemukkan (pajak per WP dinaikkan). Prtanyaan saya, anda termasuk binatang yg mana? Yg sudah di kebon binatang, yg akan dijadikan binatang? Atau jd binatang yg akan digemukkan?",marahichsan saya paham analogi gibran jumlah wp nya ditambah kebon nya diperluas binatangnya digemukkan pajak per wp dinaikkan prtanyaan saya anda termasuk binatang yg mana yg sudah di kebon binatang yg akan dijadikan binatang atau jd binatang yg akan digemukkan,"['marahichsan', 'saya', 'paham', 'analogi', 'gibran', 'jumlah', 'wp', 'nya', 'ditambah', 'kebon', 'nya', 'diperluas', 'binatangnya', 'digemukkan', 'pajak', 'per', 'wp', 'dinaikkan', 'prtanyaan', 'saya', 'anda', 'termasuk', 'binatang', 'yg', 'mana', 'yg', 'sudah', 'di', 'kebon', 'binatang', 'yg', 'akan', 'dijadikan', 'binatang', 'atau', 'jd', 'binatang', 'yg', 'akan', 'digemukkan']","['marahichsan', 'paham', 'analogi', 'gibran', 'jumlah', 'wp', 'nya', 'ditambah', 'kebon', 'nya', 'diperluas', 'binatangnya', 'digemukkan', 'pajak', 'per', 'wp', 'dinaikkan', 'prtanyaan', 'termasuk', 'binatang', 'yg', 'mana', 'yg', 'kebon', 'binatang', 'yg', 'dijadikan', 'binatang', 'jd', 'binatang', 'yg', 'digemukkan']","['marahichsan', 'paham', 'analogi', 'gibran', 'jumlah', 'wp', 'nya', 'tambah', 'kebon', 'nya', 'luas', 'binatang', 'gemuk', 'pajak', 'per', 'wp', 'naik', 'prtanyaan', 'masuk', 'binatang', 'yg', 'mana', 'yg', 'kebon', 'binatang', 'yg', 'jadi', 'binatang', 'jd', 'binatang', 'yg', 'gemuk']"
"@Gr4sssss @bentangnegeri @gibran Pengagumnya IQ maksimal 70, wkakakkaka sekandang monyet semua https://t.co/C3ujKMVAbs",grsssss bentangnegeri gibran pengagumnya iq maksimal  wkakakkaka sekandang monyet semua httpstcocujkmvabs,"['grsssss', 'bentangnegeri', 'gibran', 'pengagumnya', 'iq', 'maksimal', 'wkakakkaka', 'sekandang', 'monyet', 'semua', 'httpstcocujkmvabs']","['grsssss', 'bentangnegeri', 'gibran', 'pengagumnya', 'iq', 'maksimal', 'wkakakkaka', 'sekandang', 'monyet', 'semua', 'httpstcocujkmvabs']","['grsssss', 'bentangnegeri', 'gibran', 'kagum', 'iq', 'maksimal', 'wkakakkaka', 'kandang', 'monyet', 'semua', 'httpstcocujkmvabs']"
"@RcyberProj0 @gibran_tweet @prabowo @budimuni98 @handoko2411 @Projo_Pusat 😂😂😂 ngguyu ae lah,,, kontrovesi mergo iso ngerubah konstitusi,,, mergo anak pak lurah. Pas debat pakai bisikan goib.",rcyberproj gibrantweet prabowo budimuni handoko projopusat 😂😂😂 ngguyu ae lah kontrovesi mergo iso ngerubah konstitusi mergo anak pak lurah pas debat pakai bisikan goib,"['rcyberproj', 'gibrantweet', 'prabowo', 'budimuni', 'handoko', 'projopusat', '😂😂😂', 'ngguyu', 'ae', 'lah', 'kontrovesi', 'mergo', 'iso', 'ngerubah', 'konstitusi', 'mergo', 'anak', 'pak', 'lurah', 'pas', 'debat', 'pakai', 'bisikan', 'goib']","['rcyberproj', 'gibrantweet', 'prabowo', 'budimuni', 'handoko', 'projopusat', '😂😂😂', 'ngguyu', 'ae', 'lah', 'kontrovesi', 'mergo', 'iso', 'ngerubah', 'konstitusi', 'mergo', 'anak', 'pak', 'lurah', 'pas', 'debat', 'pakai', 'bisikan', 'goib']","['rcyberproj', 'gibrantweet', 'prabowo', 'budimuni', 'handoko', 'projopusat', '', 'ngguyu', 'ae', 'lah', 'kontrovesi', 'mergo', 'iso', 'ngerubah', 'konstitusi', 'mergo', 'anak', 'pak', 'lurah', 'pas', 'debat', 'pakai', 'bisik', 'goib']"
"Kalo Gibran jadi bupati, Solo bisa lebih keren lagi daripada Jakarta, mungkin Cak Imin harus kursus dulu @MIrvanDarwin1  https://t.co/vT0H523luj",kalo gibran jadi bupati solo bisa lebih keren lagi daripada jakarta mungkin cak imin harus kursus dulu mirvandarwin  httpstcovthluj,"['kalo', 'gibran', 'jadi', 'bupati', 'solo', 'bisa', 'lebih', 'keren', 'lagi', 'daripada', 'jakarta', 'mungkin', 'cak', 'imin', 'harus', 'kursus', 'dulu', 'mirvandarwin', 'httpstcovthluj']","['kalo', 'gibran', 'jadi', 'bupati', 'solo', 'lebih', 'keren', 'jakarta', 'mungkin', 'cak', 'imin', 'kursus', 'dulu', 'mirvandarwin', 'httpstcovthluj']","['kalo', 'gibran', 'jadi', 'bupati', 'solo', 'lebih', 'keren', 'jakarta', 'mungkin', 'cak', 'imin', 'kursus', 'dulu', 'mirvandarwin', 'httpstcovthluj']"
"Gibran lebih jago daripada Muhaimin, Solo jadi contoh sukses, sementara Jakarta-Jateng kesulitan bersaing @TheEagle_BEN  https://t.co/md6IblX4b5",gibran lebih jago daripada muhaimin solo jadi contoh sukses sementara jakartajateng kesulitan bersaing theeagleben  httpstcomdiblxb,"['gibran', 'lebih', 'jago', 'daripada', 'muhaimin', 'solo', 'jadi', 'contoh', 'sukses', 'sementara', 'jakartajateng', 'kesulitan', 'bersaing', 'theeagleben', 'httpstcomdiblxb']","['gibran', 'lebih', 'jago', 'muhaimin', 'solo', 'jadi', 'contoh', 'sukses', 'jakartajateng', 'kesulitan', 'bersaing', 'theeagleben', 'httpstcomdiblxb']","['gibran', 'lebih', 'jago', 'muhaimin', 'solo', 'jadi', 'contoh', 'sukses', 'jakartajateng', 'sulit', 'saing', 'theeagleben', 'httpstcomdiblxb']"
"Gibran bikin Solo kekinian, Cak Imin kayaknya masih nyari jalan tol ke sukses @Mulyono07704872  https://t.co/cPcZEbyFqk",gibran bikin solo kekinian cak imin kayaknya masih nyari jalan tol ke sukses mulyono  httpstcocpczebyfqk,"['gibran', 'bikin', 'solo', 'kekinian', 'cak', 'imin', 'kayaknya', 'masih', 'nyari', 'jalan', 'tol', 'ke', 'sukses', 'mulyono', 'httpstcocpczebyfqk']","['gibran', 'bikin', 'solo', 'kekinian', 'cak', 'imin', 'kayaknya', 'nyari', 'jalan', 'tol', 'sukses', 'mulyono', 'httpstcocpczebyfqk']","['gibran', 'bikin', 'solo', 'kini', 'cak', 'imin', 'kayak', 'nyari', 'jalan', 'tol', 'sukses', 'mulyono', 'httpstcocpczebyfqk']"
"Gibran membuktikan bahwa Solo bisa lebih maju, tapi Muhaimin, apa yang dia buktikan selama ini? @Broer68355792  https://t.co/FTKPft5UN0",gibran membuktikan bahwa solo bisa lebih maju tapi muhaimin apa yang dia buktikan selama ini broer  httpstcoftkpftun,"['gibran', 'membuktikan', 'bahwa', 'solo', 'bisa', 'lebih', 'maju', 'tapi', 'muhaimin', 'apa', 'yang', 'dia', 'buktikan', 'selama', 'ini', 'broer', 'httpstcoftkpftun']","['gibran', 'membuktikan', 'solo', 'lebih', 'maju', 'muhaimin', 'apa', 'buktikan', 'selama', 'broer', 'httpstcoftkpftun']","['gibran', 'bukti', 'solo', 'lebih', 'maju', 'muhaimin', 'apa', 'bukti', 'lama', 'broer', 'httpstcoftkpftun']"
"Gibran bikin Solo jadi pusat perhatian, Cak Imin kayaknya masih sibuk nyari rumah di kawasan politik @NephiLaxmus  https://t.co/IO0eASjPUT",gibran bikin solo jadi pusat perhatian cak imin kayaknya masih sibuk nyari rumah di kawasan politik nephilaxmus  httpstcoioeasjput,"['gibran', 'bikin', 'solo', 'jadi', 'pusat', 'perhatian', 'cak', 'imin', 'kayaknya', 'masih', 'sibuk', 'nyari', 'rumah', 'di', 'kawasan', 'politik', 'nephilaxmus', 'httpstcoioeasjput']","['gibran', 'bikin', 'solo', 'jadi', 'pusat', 'perhatian', 'cak', 'imin', 'kayaknya', 'sibuk', 'nyari', 'rumah', 'kawasan', 'politik', 'nephilaxmus', 'httpstcoioeasjput']","['gibran', 'bikin', 'solo', 'jadi', 'pusat', 'perhati', 'cak', 'imin', 'kayak', 'sibuk', 'nyari', 'rumah', 'kawasan', 'politik', 'nephilaxmus', 'httpstcoioeasjput']"
Gibran: ekonomi Solo melesat! Muhaimin: ekonomi apa ya yang lagi ngebut? @Jum_atkliwon  https://t.co/w3l2lit2Js,gibran ekonomi solo melesat muhaimin ekonomi apa ya yang lagi ngebut jumatkliwon  httpstcowllitjs,"['gibran', 'ekonomi', 'solo', 'melesat', 'muhaimin', 'ekonomi', 'apa', 'ya', 'yang', 'lagi', 'ngebut', 'jumatkliwon', 'httpstcowllitjs']","['gibran', 'ekonomi', 'solo', 'melesat', 'muhaimin', 'ekonomi', 'apa', 'ngebut', 'jumatkliwon', 'httpstcowllitjs']","['gibran', 'ekonomi', 'solo', 'lesat', 'muhaimin', 'ekonomi', 'apa', 'ngebut', 'jumatkliwon', 'httpstcowllitjs']"
